edad;ingresos;vivienda;tiempo trabajado;motivo;scoring;cantidad;tipo de interes;solvencia;ratio endeudamiento;impagos;historial crediticio
30;120000;hipoteca;12;deuda;B;7200;9.99;0;0.06;no;9
28;120000;hipoteca;3;medico;A;14500;5.42;0;0.12;no;8
27;120000;hipoteca;3;personal;B;14000;11.99;0;0.12;no;10
32;108000;hipoteca;13;deuda;D;8400;15.99;1;0.08;no;7
30;44000;alquiler;4;deuda;A;15000;6.54;1;0.34;no;5
29;120000;pagada;10;personal;B;18000;11.49;0;0.15;no;10
30;120000;hipoteca;13;estudios;B;15000;;0;0.13;no;8
28;91800;hipoteca;6;medico;D;10000;16.89;1;0.09;si;8
31;120000;hipoteca;15;personal;B;7500;10.99;0;0.06;no;9
27;120000;hipoteca;11;personal;A;8000;5.99;0;0.07;no;6
30;120000;hipoteca;8;reforma;B;3000;11.49;0;0.03;no;8
30;108000;hipoteca;0;deuda;B;4925;;1;0.05;no;9
31;120000;hipoteca;8;estudios;A;20000;7.49;0;0.17;no;6
28;120000;hipoteca;4;personal;D;8000;15.62;0;0.07;no;7
30;120000;hipoteca;3;reforma;B;15000;10.99;0;0.13;no;6
31;108000;hipoteca;11;deuda;C;35000;13.49;1;0.32;no;10
27;50000;alquiler;1;viaje;C;15000;13.16;0;0.3;no;9
34;50000;alquiler;0;reforma;C;15000;12.72;0;0.3;si;9
35;120000;hipoteca;4;medico;B;8850;10.99;0;0.07;no;7
33;120000;hipoteca;6;medico;A;4500;5.99;0;0.04;no;5
28;50000;alquiler;1;estudios;C;15000;10.28;0;0.3;no;5
32;120000;hipoteca;0;reforma;A;6600;7.49;0;0.06;no;7
27;120000;hipoteca;10;deuda;A;7000;5.99;0;0.06;no;5
29;120000;pagada;4;viaje;A;7000;8.49;0;0.06;no;7
28;120000;hipoteca;11;estudios;B;14400;10.74;0;0.12;no;10
30;120000;pagada;14;viaje;C;10000;13.06;0;0.08;si;8
33;120000;hipoteca;4;personal;A;6000;6.92;0;0.05;no;8
29;120000;pagada;5;medico;B;8000;11.11;0;0.07;no;10
33;120000;hipoteca;3;medico;A;14000;7.29;0;0.12;no;8
29;120000;hipoteca;8;deuda;A;5000;5.42;0;0.04;no;9
30;120000;hipoteca;6;medico;A;9600;7.66;0;0.08;no;9
28;120000;hipoteca;11;reforma;C;5000;13.06;0;0.04;no;5
28;120000;hipoteca;12;estudios;A;10000;5.42;0;0.08;no;6
32;50880;alquiler;6;personal;D;15000;20.25;0;0.29;si;5
34;120000;hipoteca;10;estudios;B;20000;10.37;0;0.17;no;10
27;120000;hipoteca;11;reforma;B;18000;10.74;0;0.15;no;6
30;120000;hipoteca;9;deuda;B;18400;9.63;0;0.15;no;9
29;25000;pagada;8;medico;C;6500;13.49;0;0.26;no;9
29;25000;pagada;5;medico;C;10000;13.49;0;0.4;si;5
28;91800;hipoteca;4;medico;D;20000;15.28;1;0.19;no;6
30;120000;hipoteca;12;estudios;A;6000;5.42;0;0.05;no;9
30;120000;hipoteca;3;estudios;B;8000;10.37;0;0.07;no;9
33;120000;hipoteca;17;personal;A;15000;5.79;0;0.13;no;9
27;51395;alquiler;11;viaje;B;15000;10.99;0;0.29;no;6
29;120000;pagada;11;deuda;D;5000;14.09;0;0.04;si;6
27;120000;hipoteca;11;personal;C;8000;12.61;0;0.07;no;9
34;120000;hipoteca;4;medico;A;16800;6.91;0;0.14;no;6
30;120000;hipoteca;1;estudios;B;4800;10.36;0;0.04;no;8
29;120000;hipoteca;13;viaje;A;10000;6.17;0;0.08;no;8
32;120000;hipoteca;13;estudios;B;2000;;0;0.02;no;5
28;120000;hipoteca;5;medico;C;22000;13.72;0;0.18;si;6
34;108000;hipoteca;4;deuda;D;25000;20.03;1;0.23;no;8
27;120000;hipoteca;2;estudios;A;7000;7.14;0;0.06;no;10
33;120000;pagada;1;estudios;A;6000;7.14;0;0.05;no;10
31;120000;hipoteca;6;personal;D;25000;16.32;0;0.21;si;7
30;120000;hipoteca;6;estudios;A;14000;7.88;0;0.12;no;6
32;120000;hipoteca;16;reforma;B;5600;10.75;0;0.05;no;10
28;120000;pagada;1;personal;D;3600;14.84;0;0.03;no;9
32;52800;alquiler;3;personal;D;15000;16.29;0;0.28;no;6
32;120000;hipoteca;9;viaje;A;8000;7.51;0;0.07;no;7
28;120000;hipoteca;0;personal;B;20000;;0;0.17;no;5
29;120000;hipoteca;1;viaje;B;23000;11.49;0;0.19;no;5
33;24000;alquiler;3;estudios;B;1600;8.88;0;0.07;no;6
28;24000;alquiler;0;medico;D;1600;15.05;1;0.07;no;5
27;120000;hipoteca;4;viaje;A;8400;7.14;0;0.07;no;8
30;120000;hipoteca;5;deuda;B;5000;10.38;0;0.04;no;9
27;120000;hipoteca;5;reforma;D;25000;15.95;0;0.21;no;9
33;25200;alquiler;3;medico;D;1600;16.69;1;0.06;no;6
32;120000;hipoteca;16;viaje;B;25000;10.99;0;0.21;no;6
29;120000;hipoteca;7;viaje;C;12000;13.48;0;0.1;no;7
27;120000;hipoteca;11;personal;A;7000;6.76;0;0.06;no;5
29;120000;hipoteca;5;medico;B;9000;10.25;0;0.07;no;10
31;120000;hipoteca;9;medico;A;10000;7.51;0;0.08;no;7
27;91800;hipoteca;4;medico;D;25000;16.07;1;0.23;no;9
29;120000;hipoteca;10;personal;A;4700;7.14;0;0.04;no;6
27;108000;hipoteca;11;deuda;D;25000;14.96;1;0.23;si;9
33;30000;alquiler;0;deuda;B;1600;10.25;0;0.05;no;9
28;120000;hipoteca;12;reforma;A;6000;7.74;0;0.05;no;5
29;120000;pagada;3;estudios;A;7500;7.74;0;0.06;no;8
29;120000;hipoteca;2;personal;C;20000;13.92;0;0.17;no;6
31;120000;hipoteca;0;viaje;B;20000;11.14;0;0.17;no;9
30;38400;alquiler;6;deuda;C;1600;13.49;0;0.04;no;10
29;120000;hipoteca;13;reforma;A;7000;8.94;0;0.06;no;10
27;33000;alquiler;11;reforma;D;1600;16.89;1;0.05;si;5
31;40000;alquiler;9;viaje;A;1600;;0;0.04;no;8
31;40000;alquiler;0;medico;C;1600;14.79;0;0.04;no;8
30;120000;hipoteca;14;viaje;D;7500;15.65;0;0.06;no;5
35;34000;alquiler;1;viaje;D;1600;14.84;1;0.05;si;6
30;42000;alquiler;1;personal;B;1600;10.37;0;0.04;no;6
32;36000;alquiler;5;deuda;D;1600;14.09;1;0.04;si;9
31;25000;pagada;4;reforma;B;3075;11.83;0;0.12;no;5
29;42000;alquiler;4;viaje;D;1600;19.16;0;0.04;si;6
29;43200;alquiler;4;estudios;C;1600;13.49;0;0.04;no;10
31;120000;hipoteca;9;viaje;A;9000;8.94;0;0.07;no;6
27;120000;hipoteca;11;estudios;D;20000;;0;0.17;si;7
27;120000;hipoteca;4;personal;C;6000;13.79;0;0.05;no;10
27;120000;hipoteca;2;medico;B;16000;12.21;0;0.13;no;8
27;51000;alquiler;9;viaje;B;1600;10.59;0;0.03;no;6
29;120000;hipoteca;2;estudios;A;5000;7.68;0;0.04;no;6
29;120000;hipoteca;3;medico;C;6250;12.53;0;0.05;si;8
28;91800;hipoteca;1;medico;D;15000;15.37;1;0.14;si;8
34;51600;alquiler;;medico;D;1600;15.21;1;0.03;si;6
27;120000;hipoteca;11;reforma;B;10000;11.14;0;0.08;no;6
29;63500;alquiler;4;deuda;B;1600;11.83;0;0.03;no;5
29;67171;alquiler;13;medico;A;1600;8.9;0;0.02;no;7
28;120000;hipoteca;12;viaje;B;20000;9.45;0;0.17;no;10
29;108000;hipoteca;2;personal;D;24500;12.61;1;0.23;no;9
29;68000;alquiler;4;estudios;B;1600;11.48;0;0.02;no;10
31;91800;hipoteca;0;medico;A;2225;7.43;1;0.02;no;5
34;91800;hipoteca;0;medico;D;25000;15.83;1;0.23;si;9
32;120000;hipoteca;16;reforma;D;6000;12.17;0;0.05;no;8
28;120000;hipoteca;0;estudios;A;1000;7.12;0;0.01;no;5
32;91800;hipoteca;8;medico;D;24625;14.07;1;0.23;si;7
30;120000;hipoteca;15;medico;B;8275;9.01;0;0.07;no;8
27;120000;hipoteca;7;estudios;A;3775;;0;0.03;no;6
29;120000;hipoteca;8;viaje;A;5000;7.43;0;0.04;no;6
32;86000;alquiler;4;estudios;C;1600;13.23;0;0.02;si;9
29;24996;pagada;2;viaje;B;8000;9.99;0;0.32;no;7
34;120579;hipoteca;9;deuda;C;9600;;0;0.08;si;7
34;120602;hipoteca;4;medico;C;20000;14.79;0;0.17;no;8
33;120999;hipoteca;7;reforma;C;15200;13.61;0;0.13;si;5
30;10800;alquiler;1;personal;B;1500;11.48;1;0.14;no;9
27;121000;hipoteca;3;reforma;A;16800;6.91;0;0.14;no;8
33;12000;alquiler;0;medico;B;1500;11.83;0;0.13;no;6
31;121000;hipoteca;15;deuda;C;25000;12.73;0;0.21;si;9
33;121000;hipoteca;0;estudios;C;17600;13.57;0;0.15;no;5
34;12996;alquiler;0;medico;B;1500;9.25;0;0.12;no;7
28;121008;hipoteca;0;personal;A;5400;5.99;0;0.04;no;6
28;92801;hipoteca;12;medico;D;20000;14.74;1;0.18;si;8
32;121500;hipoteca;11;viaje;A;6000;7.51;0;0.05;no;6
29;121722;hipoteca;8;deuda;A;7200;;0;0.06;no;7
29;109900;hipoteca;9;estudios;C;15000;13.47;1;0.14;si;10
28;122000;hipoteca;11;viaje;D;15000;16.77;0;0.12;si;5
27;24840;pagada;0;medico;A;11500;8.49;0;0.46;no;6
30;122000;hipoteca;11;reforma;A;11200;5.42;0;0.09;no;9
34;14400;alquiler;4;deuda;C;1500;12.61;0;0.1;si;9
27;122000;hipoteca;1;deuda;A;8000;7.88;0;0.07;no;6
31;122000;hipoteca;3;reforma;A;6000;9.38;0;0.05;no;9
32;122004;hipoteca;13;reforma;A;10000;8.59;0;0.08;no;9
34;122400;hipoteca;5;medico;B;6800;10.65;0;0.06;no;10
32;122400;hipoteca;16;medico;A;10000;7.88;0;0.08;no;6
27;122880;hipoteca;3;viaje;A;35000;8.49;0;0.28;no;5
27;123000;hipoteca;0;viaje;C;13225;16.11;0;0.11;si;7
32;123000;hipoteca;16;viaje;D;15200;15.95;0;0.12;si;9
31;123000;hipoteca;7;medico;A;15000;6.91;0;0.12;no;7
28;111000;hipoteca;12;deuda;D;25000;19.79;1;0.23;no;5
28;123000;pagada;7;personal;A;4000;8.59;0;0.03;no;5
31;123000;hipoteca;15;viaje;C;19000;13.47;0;0.15;si;9
31;94350;hipoteca;5;medico;D;15000;15.37;1;0.14;no;8
30;111000;hipoteca;2;reforma;D;12500;19.04;1;0.11;no;8
34;18000;alquiler;0;medico;B;1500;11.48;1;0.08;no;6
28;123504;hipoteca;12;viaje;B;18000;;0;0.15;no;7
27;123996;hipoteca;11;medico;A;6500;8;0;0.05;no;6
33;124000;hipoteca;6;deuda;A;14000;6.03;0;0.11;no;10
27;124000;hipoteca;9;personal;B;4350;11.49;0;0.04;no;6
29;124000;hipoteca;11;reforma;A;2000;5.42;0;0.02;no;7
34;124000;hipoteca;3;reforma;A;12000;7.51;0;0.1;no;5
29;124000;hipoteca;13;medico;A;8100;7.51;0;0.07;no;7
27;124000;hipoteca;2;deuda;B;24250;;0;0.2;no;7
33;124000;pagada;10;personal;D;23500;14.96;0;0.19;si;6
27;19200;alquiler;4;personal;A;1500;7.14;0;0.08;no;10
35;124596;hipoteca;1;estudios;B;20000;11.49;0;0.16;no;5
31;24000;pagada;14;personal;D;2000;16.29;0;0.08;no;9
29;24000;pagada;3;personal;A;7200;7.51;0;0.3;no;6
27;20004;alquiler;0;viaje;B;1500;12.69;0;0.07;no;9
28;124800;hipoteca;1;viaje;C;15000;12.53;0;0.12;si;5
31;124992;hipoteca;15;deuda;A;24000;8.49;0;0.19;no;5
27;125000;hipoteca;7;estudios;A;9000;7.51;0;0.07;no;6
29;125000;hipoteca;6;viaje;B;3400;9.91;0;0.03;no;7
32;125000;hipoteca;4;estudios;A;9000;6.62;0;0.07;no;10
30;125000;hipoteca;14;viaje;C;7000;;0;0.06;no;7
28;125000;hipoteca;12;personal;A;30000;7.51;0;0.24;no;5
30;21600;alquiler;1;personal;B;1500;11.71;1;0.07;no;9
31;125000;pagada;5;medico;A;30000;7.51;0;0.24;no;9
30;21600;alquiler;2;deuda;C;1500;14.72;0;0.07;si;8
32;125000;hipoteca;3;viaje;B;21000;11.71;0;0.17;no;10
28;22968;alquiler;4;medico;A;1500;6.03;0;0.07;no;7
29;125000;hipoteca;4;medico;C;24000;13.49;0;0.19;no;7
31;24000;alquiler;0;reforma;B;1500;11.86;1;0.06;no;10
34;125000;hipoteca;0;medico;B;9175;10.99;0;0.07;no;5
33;125000;hipoteca;17;medico;B;8800;10.59;0;0.07;no;7
27;125000;hipoteca;11;medico;B;30000;10.99;0;0.24;no;10
28;24840;alquiler;2;estudios;A;1500;8;1;0.06;no;5
31;125000;hipoteca;5;medico;B;18000;11.99;0;0.14;no;7
28;125000;hipoteca;0;viaje;A;7500;7.49;0;0.06;no;7
33;125000;hipoteca;8;reforma;A;10975;6.99;0;0.09;no;9
29;26000;alquiler;2;viaje;C;1500;12.99;0;0.06;si;6
30;113000;hipoteca;4;deuda;D;30000;15.62;1;0.27;si;8
30;53000;alquiler;7;personal;B;15000;10.62;0;0.28;no;8
31;48000;alquiler;12;deuda;D;15000;15.21;1;0.31;si;5
30;125000;hipoteca;14;reforma;C;25000;13.8;0;0.2;no;6
29;125000;hipoteca;0;reforma;A;10000;5.79;0;0.08;no;10
29;125000;hipoteca;13;estudios;A;14400;5.79;0;0.12;no;10
28;54996;alquiler;8;personal;D;15000;14.09;0;0.27;si;9
27;125000;hipoteca;1;reforma;A;24000;6.91;0;0.19;no;8
32;54996;alquiler;4;viaje;A;15000;6.54;0;0.27;no;5
29;125000;hipoteca;5;personal;A;12000;5.79;0;0.1;no;7
31;125000;hipoteca;2;personal;B;25000;10.75;0;0.2;no;7
29;125000;hipoteca;0;reforma;C;10000;14.35;0;0.08;si;9
32;125000;hipoteca;2;personal;B;20000;11.12;0;0.16;no;9
35;125000;hipoteca;8;viaje;A;17000;7.88;0;0.14;no;6
28;125000;pagada;4;personal;A;10000;7.51;0;0.08;no;8
27;55000;alquiler;4;viaje;B;15000;12.42;0;0.27;no;10
28;113000;hipoteca;1;personal;D;13200;18.67;1;0.12;no;10
33;125000;hipoteca;2;medico;A;20000;7.88;0;0.16;no;5
28;55000;alquiler;3;reforma;D;15000;17.06;0;0.27;si;5
27;125000;hipoteca;2;estudios;A;8000;6.76;0;0.06;no;10
29;125000;hipoteca;2;medico;C;3500;13.98;0;0.03;no;8
28;24000;pagada;;viaje;A;3000;6.91;0;0.13;no;5
29;125000;hipoteca;12;personal;B;25000;10.62;0;0.2;no;8
27;24000;pagada;0;viaje;A;8500;5.42;0;0.35;no;6
30;24000;pagada;;personal;A;6000;5.79;0;0.25;no;9
29;24000;pagada;11;viaje;A;10000;5.79;0;0.42;no;7
28;125000;hipoteca;13;viaje;B;15000;10.25;0;0.12;no;7
29;96050;hipoteca;7;medico;C;15200;13.85;1;0.13;si;5
30;125000;hipoteca;5;medico;A;8000;7.74;0;0.06;no;10
31;125000;hipoteca;4;viaje;B;12500;11.48;0;0.1;no;10
27;125000;pagada;7;personal;B;13200;11.14;0;0.11;no;8
28;50000;alquiler;4;deuda;D;15000;14.91;1;0.3;no;7
31;24000;pagada;4;medico;D;2500;;0;0.1;si;7
28;125000;hipoteca;8;estudios;B;8000;11.14;0;0.06;no;10
29;125000;hipoteca;6;reforma;C;6400;12.87;0;0.05;si;9
34;125000;hipoteca;4;medico;A;12000;8.94;0;0.1;no;9
27;125000;hipoteca;7;reforma;D;20000;;0;0.16;si;5
28;56496;alquiler;0;deuda;C;15000;12.61;0;0.27;no;10
29;113000;hipoteca;5;personal;D;25000;18.84;1;0.22;si;7
29;57000;alquiler;4;personal;B;15000;9.91;0;0.26;no;6
29;125000;hipoteca;2;reforma;C;8500;13.47;0;0.07;si;5
29;113000;hipoteca;5;reforma;C;25000;13.16;1;0.22;no;9
27;125000;hipoteca;11;personal;C;15975;12.72;0;0.13;si;8
33;125000;pagada;17;personal;A;3000;7.75;0;0.02;no;8
30;125000;hipoteca;14;reforma;A;5750;7.43;0;0.05;no;5
30;96053;hipoteca;15;medico;D;30000;15.62;1;0.27;no;5
33;51500;alquiler;2;medico;D;15000;14.42;1;0.29;no;10
27;57720;alquiler;12;deuda;C;15000;;0;0.26;no;6
30;58000;alquiler;2;medico;A;15000;8.49;0;0.26;no;10
28;125004;hipoteca;9;personal;A;12000;7.14;0;0.1;no;5
28;125600;hipoteca;0;personal;A;13800;7.88;0;0.11;no;6
28;126000;hipoteca;2;reforma;B;12000;11.71;0;0.1;no;7
28;126000;hipoteca;12;viaje;B;2000;9.99;0;0.02;no;10
34;126000;hipoteca;2;viaje;B;9600;11.49;0;0.08;no;5
29;126000;hipoteca;5;viaje;D;7000;16.02;0;0.06;no;5
30;126000;hipoteca;6;viaje;B;8000;10.74;0;0.06;no;8
33;126000;hipoteca;17;reforma;A;9500;5.42;0;0.08;no;7
29;126000;hipoteca;2;estudios;B;6450;10.37;0;0.05;no;7
29;126000;hipoteca;0;reforma;A;11000;6.91;0;0.09;no;7
30;114000;hipoteca;14;reforma;A;15000;6.54;1;0.13;no;6
29;58000;alquiler;4;medico;C;15000;13.16;0;0.26;si;5
27;126000;hipoteca;11;personal;A;5500;7.51;0;0.04;no;9
33;24000;pagada;2;reforma;B;1875;;0;0.08;no;9
29;126000;hipoteca;11;reforma;A;15000;7.88;0;0.12;no;8
32;24000;pagada;5;estudios;B;2850;11.83;0;0.12;no;7
27;59200;alquiler;4;deuda;B;15000;10.75;0;0.25;no;7
31;59534;alquiler;5;personal;D;15000;15.21;0;0.25;si;10
31;24000;pagada;0;estudios;B;6200;11.14;0;0.26;no;8
30;126132;hipoteca;1;viaje;D;14400;14.54;0;0.11;si;7
30;54000;alquiler;9;reforma;C;15000;14.27;1;0.28;si;8
35;126400;hipoteca;0;deuda;B;13000;10.38;0;0.1;no;8
29;114500;hipoteca;13;deuda;D;30000;19.29;1;0.26;no;6
35;126696;hipoteca;19;medico;B;24250;10.38;0;0.19;no;6
27;127000;hipoteca;6;personal;B;21000;10.99;0;0.17;no;8
29;127000;hipoteca;1;personal;B;24250;11.36;0;0.19;no;8
30;115000;hipoteca;3;deuda;D;20000;14.59;1;0.17;no;7
28;127000;hipoteca;9;deuda;C;8400;12.87;0;0.07;no;7
33;116000;hipoteca;2;reforma;C;5000;12.99;1;0.04;no;5
27;128000;hipoteca;11;viaje;B;32000;11.11;0;0.25;no;7
27;128000;hipoteca;2;deuda;B;18000;11.83;0;0.14;no;6
27;116000;hipoteca;0;estudios;C;3500;12.53;1;0.03;no;10
27;116000;hipoteca;4;reforma;D;25000;13.36;1;0.22;si;7
32;128004;pagada;0;viaje;A;11000;;0;0.09;no;8
34;128148;hipoteca;2;deuda;A;15000;5.99;0;0.12;no;6
28;128400;hipoteca;3;personal;C;4000;13.35;0;0.03;si;8
27;116899;hipoteca;12;deuda;B;12000;10.75;1;0.1;no;7
35;60000;alquiler;4;deuda;C;15000;13.49;0;0.25;si;6
31;60000;alquiler;11;estudios;B;15000;11.71;0;0.25;no;8
27;129700;hipoteca;1;personal;A;10000;6.54;0;0.08;no;9
27;129900;hipoteca;11;medico;B;3100;11.11;0;0.02;no;8
29;129996;hipoteca;0;estudios;D;30000;18.79;0;0.23;no;8
27;129996;hipoteca;11;personal;A;4800;9.63;0;0.04;no;9
30;130000;hipoteca;14;viaje;B;4000;;0;0.03;no;6
30;130000;hipoteca;8;viaje;B;27000;11.71;0;0.21;no;6
31;60000;alquiler;4;estudios;A;15000;8.49;0;0.25;no;9
27;130000;pagada;3;medico;A;15000;6.03;0;0.12;no;10
35;130000;hipoteca;15;deuda;B;5000;10.65;0;0.04;no;7
35;60000;alquiler;18;reforma;C;15000;13.43;0;0.25;no;5
30;130000;hipoteca;14;viaje;B;7000;9.91;0;0.05;no;9
27;130000;hipoteca;11;deuda;A;10200;7.51;0;0.08;no;6
32;130000;hipoteca;7;medico;B;13000;12.69;0;0.1;no;8
33;54000;alquiler;17;deuda;B;15000;11.86;1;0.28;no;7
29;130000;pagada;7;viaje;C;7000;14.65;0;0.05;no;9
31;60000;alquiler;6;viaje;B;15000;11.12;0;0.25;no;5
34;130000;hipoteca;5;deuda;B;20000;10.65;0;0.15;no;10
32;130000;hipoteca;12;medico;A;16500;5.42;0;0.13;no;8
29;130000;hipoteca;5;estudios;A;24800;7.49;0;0.19;no;10
33;118000;hipoteca;12;deuda;D;35000;17.49;1;0.3;si;7
31;130000;hipoteca;15;medico;C;1600;13.99;0;0.01;si;6
34;60000;alquiler;2;medico;A;15000;7.88;0;0.25;no;7
33;130000;hipoteca;7;personal;A;2400;5.42;0;0.02;no;7
29;130000;hipoteca;9;deuda;A;4200;6.99;0;0.03;no;8
30;130000;hipoteca;6;deuda;A;10000;8.49;0;0.08;no;10
32;130000;hipoteca;3;estudios;A;28000;8.49;0;0.22;no;7
34;54000;alquiler;2;reforma;D;15000;14.11;1;0.28;si;7
27;130000;hipoteca;3;viaje;B;24000;10.99;0;0.18;no;10
31;130000;hipoteca;10;medico;A;9800;8.49;0;0.08;no;5
33;60000;alquiler;0;personal;C;15000;13.79;0;0.25;si;7
35;54000;alquiler;1;viaje;D;15000;15.88;1;0.28;si;8
32;130000;hipoteca;13;estudios;A;7500;7.29;0;0.06;no;6
30;130000;hipoteca;3;estudios;C;33250;13.06;0;0.26;si;5
28;118000;hipoteca;6;personal;D;25000;20.11;1;0.21;si;6
28;61000;alquiler;12;reforma;C;15000;13.99;0;0.25;no;7
27;130000;hipoteca;11;estudios;B;11000;9.62;0;0.08;no;5
27;130000;hipoteca;2;viaje;B;5000;9.99;0;0.04;no;9
27;130000;hipoteca;5;reforma;A;15000;5.79;0;0.12;no;7
27;130000;hipoteca;0;personal;C;8000;13.35;0;0.06;si;7
28;130000;hipoteca;12;personal;B;13000;10.75;0;0.1;no;10
32;118000;hipoteca;3;deuda;D;8875;14.84;1;0.08;no;5
34;130000;hipoteca;5;medico;C;6450;13.23;0;0.05;no;7
31;55200;alquiler;5;medico;D;15000;15.58;1;0.27;si;10
28;61500;alquiler;2;medico;B;15000;10.37;0;0.24;no;6
35;130000;hipoteca;15;reforma;C;7000;13.98;0;0.05;si;5
34;130000;hipoteca;5;reforma;D;5000;17.56;0;0.04;no;7
27;61584;alquiler;3;viaje;D;15000;15.21;0;0.24;no;6
35;130000;hipoteca;3;deuda;C;9000;12.73;0;0.07;si;8
29;61656;alquiler;4;viaje;A;15000;6.91;0;0.24;no;10
27;130000;hipoteca;1;reforma;B;21000;10.62;0;0.16;no;7
28;62000;alquiler;0;estudios;A;15000;7.9;0;0.24;no;8
33;118000;hipoteca;5;deuda;D;25000;14.96;1;0.21;si;9
32;62000;alquiler;5;medico;C;15000;12.99;0;0.24;si;6
33;130000;hipoteca;9;personal;D;25000;15.33;0;0.19;si;10
28;130000;pagada;10;estudios;B;24000;11.83;0;0.18;no;10
27;130000;pagada;12;viaje;B;21000;;0;0.16;no;9
30;22800;pagada;;viaje;A;7000;7.51;0;0.31;no;8
33;62400;alquiler;4;estudios;B;15000;11.99;0;0.24;no;8
28;130000;hipoteca;1;estudios;D;5600;15.65;0;0.04;no;9
28;57000;alquiler;2;viaje;D;15000;14.11;1;0.26;no;10
32;130000;hipoteca;0;personal;A;12000;8.59;0;0.09;no;7
29;130000;hipoteca;13;viaje;A;17500;8.94;0;0.13;no;9
32;57223;alquiler;0;personal;B;15000;11.83;1;0.26;no;5
29;130000;hipoteca;7;deuda;C;18000;13.22;0;0.14;si;8
30;130000;hipoteca;14;medico;B;6000;12.21;0;0.05;no;9
28;130000;hipoteca;0;estudios;A;9000;8;0;0.07;no;6
30;130000;hipoteca;1;reforma;C;8500;12.84;0;0.07;si;5
34;118000;hipoteca;1;estudios;C;25000;11.78;1;0.21;no;7
29;130000;hipoteca;13;deuda;C;6000;13.04;0;0.05;si;9
27;130000;hipoteca;12;personal;A;5000;8.63;0;0.04;no;5
28;130000;hipoteca;2;reforma;D;12000;13.55;0;0.09;si;8
35;130000;hipoteca;2;personal;B;12000;10.08;0;0.09;no;7
34;64000;alquiler;5;estudios;B;15000;10.25;0;0.23;no;8
28;65000;alquiler;13;reforma;A;15000;7.51;0;0.23;no;6
29;130900;hipoteca;11;viaje;B;4800;11.71;0;0.04;no;9
30;22584;pagada;;medico;A;5000;7.51;0;0.22;no;10
27;119000;hipoteca;7;deuda;D;30000;18.25;1;0.25;no;7
32;131000;hipoteca;2;deuda;B;11200;10.25;0;0.09;no;5
28;131004;hipoteca;5;estudios;A;25000;7.9;0;0.19;no;5
30;131004;hipoteca;14;viaje;A;5000;8.49;0;0.04;no;8
28;131040;hipoteca;0;viaje;C;10000;13.35;0;0.08;si;10
27;120000;hipoteca;0;reforma;C;10000;12.61;1;0.08;no;6
29;120000;hipoteca;5;deuda;A;14000;6.17;1;0.12;no;9
35;132000;hipoteca;14;personal;A;22000;6.54;0;0.17;no;5
32;132000;hipoteca;2;viaje;A;18000;;0;0.14;no;5
28;132000;hipoteca;5;deuda;B;25000;9.99;0;0.19;no;10
32;132000;hipoteca;16;reforma;B;25000;10.99;0;0.19;no;7
28;132650;hipoteca;12;medico;B;20000;10.65;0;0.15;no;5
34;65000;alquiler;3;personal;D;15000;;0;0.23;si;6
35;133000;hipoteca;3;reforma;D;15000;16.77;0;0.11;no;7
29;65000;alquiler;5;viaje;B;15000;11.83;0;0.23;no;9
31;121000;hipoteca;2;viaje;D;12000;16.29;1;0.1;si;6
29;65000;alquiler;4;estudios;D;15000;16;0;0.23;no;8
34;121000;hipoteca;8;reforma;D;12000;14.59;1;0.1;si;8
27;65000;alquiler;5;estudios;C;15000;12.84;0;0.23;si;5
30;134000;hipoteca;14;deuda;A;5600;;0;0.04;no;5
29;134000;hipoteca;9;deuda;A;6000;5.99;0;0.04;no;8
35;122000;hipoteca;3;viaje;D;25000;15.2;1;0.2;no;10
29;134000;hipoteca;2;personal;C;8000;14.22;0;0.06;no;7
30;134500;hipoteca;9;deuda;C;24000;15.96;0;0.18;si;6
31;134748;hipoteca;15;viaje;B;18000;10.74;0;0.13;no;9
28;51850;alquiler;12;medico;D;15000;;1;0.25;no;9
29;67000;alquiler;1;estudios;C;15000;13.57;0;0.22;no;9
33;135000;hipoteca;13;deuda;A;12000;7.9;0;0.09;no;7
30;135000;hipoteca;8;deuda;A;32000;7.9;0;0.24;no;9
33;135000;hipoteca;6;medico;B;22250;;0;0.16;no;9
34;135000;hipoteca;2;personal;A;15000;5.42;0;0.11;no;6
29;135000;hipoteca;14;medico;A;24000;5.99;0;0.18;no;10
28;135000;hipoteca;0;medico;A;14400;5.42;0;0.11;no;8
29;61000;alquiler;2;personal;D;15000;14.96;1;0.25;si;8
32;135000;hipoteca;10;personal;B;10000;10.99;0;0.07;no;6
29;67704;alquiler;3;personal;B;15000;11.86;0;0.22;no;8
32;135000;hipoteca;1;deuda;B;16000;;0;0.12;no;10
33;135000;pagada;0;personal;A;6275;6.91;0;0.05;no;7
31;67800;alquiler;7;estudios;B;15000;11.89;0;0.22;no;8
31;135000;hipoteca;14;personal;B;15000;10.75;0;0.11;no;6
27;135000;hipoteca;3;medico;B;25000;11.12;0;0.19;no;8
28;123000;hipoteca;0;personal;A;10000;7.14;1;0.08;no;6
31;135000;hipoteca;9;viaje;A;10000;7.14;0;0.07;no;6
28;68004;alquiler;1;personal;C;15000;13.16;0;0.22;no;7
28;123000;hipoteca;3;deuda;C;15000;13.85;1;0.12;si;9
31;135000;hipoteca;2;medico;B;20000;11.36;0;0.15;no;9
33;135000;hipoteca;0;viaje;A;10000;7.51;0;0.07;no;10
